codigo_municipio,municipio,ano,populacao,fonte,metodo
3300605,Bom Jesus do Itabapoana,2013,35825,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2014,35896,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2015,35964,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2016,36031,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2017,36068,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2018,36985,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2019,37096,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2020,37203,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2021,37306,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2022,35173,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3300605,Bom Jesus do Itabapoana,2023,36173,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3300605,Bom Jesus do Itabapoana,2024,37172,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300605,Bom Jesus do Itabapoana,2025,37176,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2003,142984,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2004,153735,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2005,159685,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2006,165591,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2007,162229,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3300704,Cabo Frio,2008,180635,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2009,186004,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2010,186227,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3300704,Cabo Frio,2011,190787,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2012,195197,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2013,200380,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2014,204486,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2015,208451,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2016,212289,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2017,216030,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2018,222528,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2019,226525,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2020,230378,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2021,234077,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2022,222161,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3300704,Cabo Frio,2023,230164,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3300704,Cabo Frio,2024,238166,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300704,Cabo Frio,2025,238438,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2003,51111,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2004,52819,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2005,53765,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2006,54703,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2007,53037,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3300803,Cachoeiras de Macacu,2008,56529,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2009,57300,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2010,54273,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3300803,Cachoeiras de Macacu,2011,54713,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2012,55139,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2013,55632,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2014,55967,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2015,56290,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2016,56603,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2017,57048,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2018,58560,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2019,58937,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2020,59303,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2021,59652,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2022,56943,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3300803,Cachoeiras de Macacu,2023,58390,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3300803,Cachoeiras de Macacu,2024,59837,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300803,Cachoeiras de Macacu,2025,59861,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2003,14557,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2004,14481,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2005,14439,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2006,14398,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2007,14368,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3300902,Cambuci,2008,14772,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2009,14770,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2010,14827,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3300902,Cambuci,2011,14840,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2012,14851,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2013,14862,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2014,14849,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2015,14836,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2016,14824,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2017,15124,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2018,15496,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2019,15505,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2020,15514,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2021,15521,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2022,14616,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3300902,Cambuci,2023,14843,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3300902,Cambuci,2024,15070,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300902,Cambuci,2025,15069,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2003,9554,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2004,9951,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2005,10170,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2006,10389,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2007,10677,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3300936,Carapebus,2008,11671,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2009,11939,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2010,13359,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3300936,Carapebus,2011,13697,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2012,14024,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2013,14408,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2014,14713,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2015,15008,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2016,15293,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2017,15568,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2018,16039,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2019,16301,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2020,16586,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2021,16859,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2022,13847,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3300936,Carapebus,2023,14086,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3300936,Carapebus,2024,14325,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300936,Carapebus,2025,14329,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2003,8185,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2004,8359,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2005,8455,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2006,8551,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2007,8322,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3300951,Comendador Levy Gasparian,2008,8760,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2009,8839,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2010,8180,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3300951,Comendador Levy Gasparian,2011,8200,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2012,8219,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2013,8240,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2014,8245,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2015,8250,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2016,8255,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2017,8336,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2018,8544,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2019,8561,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2020,8576,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2021,8590,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2022,8741,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3300951,Comendador Levy Gasparian,2023,8893,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3300951,Comendador Levy Gasparian,2024,9044,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3300951,Comendador Levy Gasparian,2025,9048,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2003,416441,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2004,422731,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2005,426212,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2006,429667,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2007,426154,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3301009,Campos dos Goytacazes,2008,431839,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2009,434008,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2010,463731,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3301009,Campos dos Goytacazes,2011,468087,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2012,472300,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2013,477208,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2014,480648,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2015,483970,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2016,487186,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2017,490288,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2018,503424,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2019,507548,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2020,511168,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2021,514643,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2022,483540,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3301009,Campos dos Goytacazes,2023,501276,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3301009,Campos dos Goytacazes,2024,519011,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301009,Campos dos Goytacazes,2025,519259,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2003,20269,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2004,20557,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2005,20717,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2006,20876,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2007,19799,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3301108,Cantagalo,2008,20491,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2009,20540,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2010,19830,IBGE SIDRA tabela 200 Censo Demografico 2010,censo_oficial_ibge
3301108,Cantagalo,2011,19830,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2012,19830,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2013,19825,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2014,19792,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2015,19759,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2016,19727,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2017,19697,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2018,20177,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2019,20172,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2020,20168,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2021,20163,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2022,19390,IBGE SIDRA tabela 4714 Censo Demografico 2022,censo_oficial_ibge
3301108,Cantagalo,2023,19693,Interpolacao linear entre IBGE SIDRA tabela 4714 Censo 2022 e tabela 6579 Estimativa 2024,interpolacao_linear_2022_2024
3301108,Cantagalo,2024,19996,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301108,Cantagalo,2025,19995,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301157,Cardoso Moreira,2003,12531,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301157,Cardoso Moreira,2004,12488,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301157,Cardoso Moreira,2005,12465,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301157,Cardoso Moreira,2006,12441,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
3301157,Cardoso Moreira,2007,12206,IBGE SIDRA tabela 793 Contagem da Populacao 2007,contagem_oficial_ibge
3301157,Cardoso Moreira,2008,12502,IBGE SIDRA tabela 6579 Estimativas da populacao,estimativa_oficial_ibge
